id,label,mint_count_per_week,burn_count_per_week,mint_ratio,burn_ratio,swap_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0x1a1fe6f955b6567a75dddec526320a4a1a214fa9,False,0.7441548104989568,0.49142298806534884,0.025383141762452106,0.016762452107279693,0.9578544061302682,0.16045404442938405,0.11180400013298095,0.2905447603903109,14.457196286989168,13.624117316745053,1.060782967032967,7.6923076923076925,35.812802609810234,0.0,0.0,0.0,0.0,1
0x1cd2b203b17970425ef789f279620d65fcfc0bda,False,0.04765215440054409,0.015884051466848032,0.0022091310751104565,0.0007363770250368188,0.9970544918998527,0.11309528765720638,0.4379637036814051,0.3441225468312563,11.198256284127861,10.308749401984372,1.0846153846153845,100.0,0.0,0.0,0.0,0.0,0.0,1
0xaed171a3369e54aff2601dc92a8d15bbc7e9fa32,False,0.037437682013234455,0.09983381870195855,0.0004990850108135085,0.0013308933621693562,0.9981700216270172,0.2996279398849208,0.014461090145100875,0.568062980869996,28.477596784733677,46.39776724173524,0.6136058080129067,100.0,0.0,0.0,0.0,0.0,0.0,1
0xab3b031512a08c85d52c6e7c4f50170f01bf19e8,False,1.9964718588252428,1.0682875735819282,0.05241379310344828,0.028045977011494253,0.9195402298850575,0.11096973940386314,0.0016844571066891637,0.34376255233509406,15.405524080233379,19.620298004420004,0.7849494348602023,7.6923076923076925,91.81014201559148,0.0,0.0,0.0,0.0,1
0x9e79ccaacaaa5dbb6714eea8fdfd6496c9618f40,False,0.5012465987281933,0.2721052964524478,0.0114603798297315,0.006221349050425672,0.9823182711198428,0.15711912599006345,0.5802113705487847,0.32699161584390574,23.315127506557108,19.64886667014518,1.1861566484517305,33.333333333333336,54.45506832854649,0.0,0.0,0.0,0.83,1
0xb185d6cb4763d9aa82177665f0e6ab2fb9ef38a9,False,0.011720272670748414,0.011720272670748414,0.05,0.05,0.9,0.0,0.5908878753216174,0.13844609293739304,0.10548245403673573,0.10548245403673573,0.9,100.0,0.0,0.0,0.0,100.0,0.0,1
0x7235c4aa48b753e48c3786ec60d3bddef5f4b27a,False,0.6228035724167648,0.48741149145659857,0.0038073166694255916,0.0029796391325939415,0.9932130441979805,0.02869818095738252,0.0007398874531691463,0.11104998303753481,68.29176563630786,94.17873151589166,0.7249209542972118,50.0,68.23580438450183,0.0,98.25,0.0,0.0,1
0x7c6c06d21f46664afd7d12197ce105651d29d1b0,False,4.1904924241068855,2.2231250888454372,0.09157351676698194,0.04858125537403268,0.8598452278589854,0.008628075298431117,0.04544576908287571,0.07419765581673951,17.719421799588115,21.62792490564086,0.8190360715368293,3.8461538461538463,56.21157901522261,0.0,0.0,0.0,0.0,1
0xbb22ef26f2d6854ddc85aac90d0524966f78e89b,False,0.07930462762818931,0.06530969334086179,0.008886565603763722,0.007318348144276007,0.9837950862519603,0.06124926924048848,0.1729244494458092,0.13803214983053091,3.9978862280798966,4.7816025481702376,0.8352826510721247,100.0,0.0,0.0,0.0,0.0,0.0,1
0xe866771b1606356d0fc5c505049f005851771d9b,False,0.35593890657074523,0.11864630219024841,0.0004996668887408394,0.00016655562958027982,0.9993337774816788,0.40993041161848187,0.38548277384844404,0.41571401098314065,259.9540480988343,451.92376504265616,0.5750656167979002,50.0,57.07765937737811,0.0,90.36,0.0,0.0,1
0x05e452bc74e85b026ab36ca9276573fe4738e77f,False,0.09799995825927704,0.04409998121667467,0.012894906511927788,0.005802707930367505,0.9813023855577047,0.0568610777010167,0.3133176671001548,0.1564430366538661,3.616198459767323,3.84159836376366,0.9401273885350319,33.333333333333336,43.54688813987363,0.0,0.0,0.0,0.05,1
0x092e793afe54366601eb7ef7e63b6abb93edb485,False,6.349714884778505,3.4053371115282185,0.14324710776030158,0.076823085922267,0.7799298063174315,0.03230376938125213,0.00011643472111939082,0.09742817826614797,11.385695655464906,23.18625471537995,0.49093167701863355,3.8461538461538463,59.13207056437961,0.0,0.0,0.0,0.0,1
0x326246cb8de893ffb4c257272c073785bbb4bd90,False,0.028109837019183553,0.014054918509591776,0.003861003861003861,0.0019305019305019305,0.9942084942084942,0.04090524685272564,0.43768125218199955,0.11968130482472099,3.56057935576325,3.677703676676515,0.9669211195928753,50.0,70.52683035554625,0.0,0.0,0.0,0.0,1
0x7463286a379f6f128058bb92b355e3d6e8bdb219,False,2.7626461641416045,1.5867506173531267,0.07270693512304251,0.041759880686055184,0.8855331841909023,0.08171111044948433,0.4066270648437287,0.214056015053257,18.72224054314426,14.925372994477847,1.2537950664136623,16.666666666666668,91.0004895591227,0.0,0.0,0.0,0.0,1
0x187094a90a0fc1f0cf51ef408cf88338a456561b,False,1.4454805125953476,1.1885061992450636,0.00739888194672805,0.0060835251561986185,0.9865175928970733,0.05872980448750328,0.0020431265251906862,0.1735503544563595,73.17343572649338,119.55729928621965,0.6118721461187214,20.0,89.12972231528605,0.0,0.0,0.0,0.0,1
0x9f93f419d0267877247a39b4eb6b2775abac6bdc,False,1.3562912067640944,0.6125186095063652,0.005856791989419989,0.002645002833931608,0.9914982051766484,0.1748112155584706,0.2983028690998715,0.28801379552424655,108.19703723637437,121.40993867001167,0.890850144092219,50.0,34.13911539568652,0.0,0.0,0.0,6.44,1
0xd8f8885f659f5da5cbf1d68a5d03eaf5785aceec,False,0.0363011670685662,0.027225875301424646,0.00425531914893617,0.0031914893617021275,0.9925531914893617,0.13905484038002935,0.32131022050009267,0.1787080150808669,3.6301167068566196,4.837130511886445,0.7497656982193065,100.0,0.0,0.0,0.0,0.0,0.0,1
0xc169f0eb31403c0bcc43dc9feca648a79fafc0f4,False,0.834312067821239,0.5701132463445133,0.019348597226701063,0.013221541438245728,0.9674298613350532,0.09571603188280899,0.002460819441436726,0.10877204871402864,18.111524472286064,23.604078918775887,0.7670789163722026,100.0,0.0,0.0,0.0,0.0,0.0,1
0x9f517f40b6e8e9bcffa0bbbd70bc69cc1db1cb0f,False,0.08152135380513768,0.05434756920342512,0.04411764705882353,0.029411764705882353,0.9264705882352942,0.003712793526746004,0.02964023160109089,0.013736634921809775,0.8967348918565146,0.8152135380513769,1.0927152317880795,33.333333333333336,71.41121807297972,0.0,0.0,0.0,0.0,1
